id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,param_value,test_param,p_value,pic_id,pic_name,experiment,difficulty,description
55,FALSE,16,13,38,5,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
55,FALSE,6,17,26,5,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
55,FALSE,6,10,80,4,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
56,FALSE,1,16,18,3,1,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
56,FALSE,16,17,27,4,2,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
56,FALSE,6,9,25,3,2,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
56,TRUE,6,6,19,3,2,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
56,TRUE,9,9,24,5,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
56,TRUE,15,15,17,5,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
56,FALSE,6,1,34,4,1,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
56,FALSE,16,3,26,3,1,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
56,FALSE,3,10,20,2,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
56,FALSE,3,20,17,3,1,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
57,FALSE,17,13,27,1,5,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
57,TRUE,16,16,28,1,5,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
57,FALSE,13,5,43,1,5,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
57,FALSE,8,2,15,1,5,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
57,FALSE,16,3,28,1,5,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
57,FALSE,19,20,12,1,5,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
57,FALSE,5,10,78,1,5,30,100_0_1,p_noise_d,NA,1272,plot_large_p_small_n_30_100_0_1_2.png,turk7,2,turk7
57,TRUE,7,7,11,1,5,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
57,FALSE,20,14,13,1,5,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
57,FALSE,6,9,24,1,5,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
58,FALSE,1,12,25,1,123,30,40_1_2,p_noise_d,NA,1307,plot_large_p_small_n_30_40_1_2_1.png,turk7,4,turk7
58,TRUE,6,6,11,1,123,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
58,FALSE,9,11,35,2,12,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
58,FALSE,11,9,26,2,123,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
58,FALSE,5,13,51,4,23,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
58,TRUE,15,15,34,4,12,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
58,FALSE,15,14,72,2,12,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
58,TRUE,5,5,80,5,123,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
58,TRUE,7,7,22,1,123,30,20_0_1,p_noise_d,NA,1261,plot_large_p_small_n_30_20_0_1_3.png,turk7,1,turk7
58,FALSE,19,16,50,1,123,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
59,FALSE,11,8,108,4,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
59,TRUE,12,12,41,4,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
59,FALSE,14,20,117,4,1,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
59,TRUE,16,16,206,3,1,30,100_0_2,p_noise_d,NA,1302,plot_large_p_small_n_30_100_0_2_2.png,turk7,3,turk7
59,TRUE,6,6,61,4,2,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
59,FALSE,11,18,72,4,1,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
59,FALSE,6,15,154,5,1,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
59,FALSE,20,8,62,5,1,30,100_1_1,p_noise_d,NA,1286,plot_large_p_small_n_30_100_1_1_1.png,turk7,4,turk7
59,FALSE,6,15,173,4,1,30,80_1_1,p_noise_d,NA,1285,plot_large_p_small_n_30_80_1_1_3.png,turk7,4,turk7
59,FALSE,8,10,62,4,1,30,20_1_2,p_noise_d,NA,1304,plot_large_p_small_n_30_20_1_2_1.png,turk7,4,turk7
59,TRUE,15,15,68,4,1,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
59,FALSE,16,9,36,4,1,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
59,FALSE,19,1,56,4,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
60,FALSE,19,2,40,4,1,50,40_0_2,p_noise_d,NA,1320,plot_wasp_30_40_0_2_2.png,turk7,5,turk7
60,FALSE,20,19,11,4,1,30,100_0_1,p_noise_d,NA,1271,plot_large_p_small_n_30_100_0_1_1.png,turk7,2,turk7
60,TRUE,6,6,17,4,1,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
60,TRUE,4,4,15,4,1,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
60,FALSE,2,20,13,4,2,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
60,TRUE,20,20,17,4,1,30,80_1_1,p_noise_d,NA,1283,plot_large_p_small_n_30_80_1_1_1.png,turk7,4,turk7
60,FALSE,1,9,15,4,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
60,TRUE,9,9,26,4,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
60,FALSE,16,6,25,4,1,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
60,FALSE,1,12,25,4,1,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
61,FALSE,1,5,64,3,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
61,FALSE,10,1,37,2,4,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
61,FALSE,19,14,34,3,1,30,80_1_1,p_noise_d,NA,1284,plot_large_p_small_n_30_80_1_1_2.png,turk7,4,turk7
61,FALSE,14,20,23,3,1,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
61,TRUE,17,17,27,3,1,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
61,TRUE,6,6,45,3,2,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
61,FALSE,6,9,25,3,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
61,FALSE,5,14,24,3,2,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
61,FALSE,4,15,64,3,2,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
61,TRUE,9,9,19,3,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
62,FALSE,20,5,43,3,3,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
62,FALSE,1,12,57,2,2,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
62,FALSE,16,9,28,1,2,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
62,FALSE,5,9,68,1,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
62,FALSE,5,18,80,2,2,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
62,FALSE,1,11,352,1,3,30,60_0_2,p_noise_d,NA,1295,plot_large_p_small_n_30_60_0_2_1.png,turk7,3,turk7
62,FALSE,1,15,33,3,1,30,20_1_2,p_noise_d,NA,1305,plot_large_p_small_n_30_20_1_2_2.png,turk7,4,turk7
62,FALSE,20,14,25,1,3,30,80_1_1,p_noise_d,NA,1284,plot_large_p_small_n_30_80_1_1_2.png,turk7,4,turk7
62,FALSE,20,6,255,2,1,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
62,TRUE,15,15,28,1,4,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
63,TRUE,9,9,130,2,2,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
63,TRUE,13,13,69,1,3,30,10_0_2,p_noise_d,NA,1254,plot_large_p_small_n_30_10_0_2_1.png,turk7,0,turk7
63,TRUE,15,15,175,2,2,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
63,TRUE,9,9,31,1,3,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
63,FALSE,16,6,84,2,2,30,100_1_1,p_noise_d,NA,1287,plot_large_p_small_n_30_100_1_1_2.png,turk7,4,turk7
63,TRUE,11,11,92,1,2,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
63,TRUE,4,4,41,1,2,30,40_0_1,p_noise_d,NA,1264,plot_large_p_small_n_30_40_0_1_3.png,turk7,2,turk7
63,FALSE,1,16,193,2,4,30,80_1_2,p_noise_d,NA,1313,plot_large_p_small_n_30_80_1_2_1.png,turk7,4,turk7
63,FALSE,7,8,133,3,2,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
63,TRUE,14,14,124,2,3,30,80_1_1,p_noise_d,NA,1284,plot_large_p_small_n_30_80_1_1_2.png,turk7,4,turk7
64,TRUE,12,12,28,1,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
64,TRUE,15,15,16,1,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
64,TRUE,17,17,12,1,1,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
64,FALSE,1,19,41,1,2,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
64,FALSE,20,5,21,3,2,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
64,FALSE,20,1,18,1,1,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
64,FALSE,11,5,29,1,1,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
64,FALSE,3,9,12,2,2,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
64,FALSE,5,18,28,1,1,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
64,TRUE,20,20,23,1,2,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
65,FALSE,1,20,11,1,1,30,80_1_1,p_noise_d,NA,1283,plot_large_p_small_n_30_80_1_1_1.png,turk7,4,turk7
65,TRUE,17,17,19,1,1,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
65,FALSE,11,9,24,3,3,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
65,FALSE,14,20,52,2,13,30,60_1_1,p_noise_d,NA,1281,plot_large_p_small_n_30_60_1_1_2.png,turk7,4,turk7
65,FALSE,1,9,33,2,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
65,TRUE,15,15,42,1,1,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
65,TRUE,5,5,49,2,1,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
65,TRUE,10,10,34,2,1,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
65,FALSE,3,1,23,1,13,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
65,TRUE,9,9,17,1,1,30,10_0_1,p_noise_d,NA,1251,plot_large_p_small_n_30_10_0_1_3.png,turk7,0,turk7
66,FALSE,12,20,48,1,12,30,100_1_2,p_noise_d,NA,1316,plot_large_p_small_n_30_100_1_2_1.png,turk7,4,turk7
66,TRUE,6,6,21,5,1,30,10_0_2,p_noise_d,NA,1256,plot_large_p_small_n_30_10_0_2_3.png,turk7,0,turk7
66,FALSE,6,17,41,5,1,30,60_0_1,p_noise_d,NA,1267,plot_large_p_small_n_30_60_0_1_3.png,turk7,2,turk7
66,FALSE,1,18,43,5,12,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
66,FALSE,18,3,62,5,12,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
66,FALSE,7,9,32,5,1,30,20_0_1,p_noise_d,NA,1260,plot_large_p_small_n_30_20_0_1_2.png,turk7,1,turk7
66,TRUE,20,20,39,5,12,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
66,FALSE,13,8,45,5,1,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
66,FALSE,14,13,37,1,1,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
66,FALSE,10,1,100,4,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
67,FALSE,11,20,113,3,2,30,40_1_2,p_noise_d,NA,1309,plot_large_p_small_n_30_40_1_2_3.png,turk7,4,turk7
67,FALSE,9,4,61,3,1,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
67,FALSE,7,1,23,2,2,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
67,TRUE,18,18,73,4,2,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
67,TRUE,17,17,101,1,2,30,20_0_1,p_noise_d,NA,1259,plot_large_p_small_n_30_20_0_1_1.png,turk7,1,turk7
67,FALSE,11,9,30,3,2,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
67,TRUE,10,10,20,1,2,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
67,TRUE,20,20,35,3,24,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
67,FALSE,20,12,67,3,2,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
67,TRUE,9,9,14,2,2,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
68,TRUE,18,18,160,4,2,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
68,FALSE,12,1,21,3,1,50,40_0_2,p_noise_d,NA,1321,plot_wasp_30_40_0_2_3.png,turk7,5,turk7
68,FALSE,17,2,128,2,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
69,FALSE,10,15,17,4,2,30,60_0_2,p_noise_d,NA,1297,plot_large_p_small_n_30_60_0_2_3.png,turk7,3,turk7
69,FALSE,16,9,34,5,1,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
69,FALSE,20,14,23,5,1,30,10_0_2,p_noise_d,NA,1257,plot_large_p_small_n_30_10_0_2_4.png,turk7,0,turk7
69,TRUE,17,17,17,5,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
69,FALSE,15,1,43,5,3,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
69,FALSE,1,8,30,5,1,30,80_1_2,p_noise_d,NA,1315,plot_large_p_small_n_30_80_1_2_3.png,turk7,4,turk7
69,FALSE,3,10,44,5,1,30,60_1_1,p_noise_d,NA,1280,plot_large_p_small_n_30_60_1_1_1.png,turk7,4,turk7
69,FALSE,5,1,50,4,2,30,100_1_2,p_noise_d,NA,1318,plot_large_p_small_n_30_100_1_2_3.png,turk7,4,turk7
69,FALSE,11,10,27,4,4,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
69,TRUE,5,5,30,4,3,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
70,FALSE,3,9,87,3,1,30,60_1_1,p_noise_d,NA,1282,plot_large_p_small_n_30_60_1_1_3.png,turk7,4,turk7
70,FALSE,9,18,61,3,1,30,60_0_1,p_noise_d,NA,1265,plot_large_p_small_n_30_60_0_1_1.png,turk7,2,turk7
70,TRUE,11,11,38,4,1,30,40_0_2,p_noise_d,NA,1293,plot_large_p_small_n_30_40_0_2_2.png,turk7,3,turk7
70,TRUE,10,10,17,3,1,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
70,FALSE,11,9,69,4,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
70,TRUE,9,9,99,4,1,30,40_0_2,p_noise_d,NA,1292,plot_large_p_small_n_30_40_0_2_1.png,turk7,3,turk7
70,FALSE,17,2,180,3,1,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
70,FALSE,11,5,40,3,1,30,20_1_1,p_noise_d,NA,1275,plot_large_p_small_n_30_20_1_1_2.png,turk7,4,turk7
70,TRUE,6,6,28,4,1,30,20_0_2,p_noise_d,NA,1290,plot_large_p_small_n_30_20_0_2_2.png,turk7,1,turk7
70,FALSE,2,9,19,3,1,30,40_0_1,p_noise_d,NA,1263,plot_large_p_small_n_30_40_0_1_2.png,turk7,2,turk7
71,FALSE,3,12,42,2,2,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
72,FALSE,6,14,66,1,13,50,40_1_2,p_noise_d,NA,1322,plot_wasp_30_40_1_2_1.png,turk7,5,turk7
72,FALSE,18,15,77,2,12,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
72,FALSE,15,4,64,2,2,30,40_1_2,p_noise_d,NA,1308,plot_large_p_small_n_30_40_1_2_2.png,turk7,4,turk7
72,TRUE,13,13,44,1,123,30,10_0_1,p_noise_d,NA,1253,plot_large_p_small_n_30_10_0_1_5.png,turk7,0,turk7
72,TRUE,12,12,36,2,123,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
72,FALSE,6,2,65,2,2,30,20_1_1,p_noise_d,NA,1276,plot_large_p_small_n_30_20_1_1_3.png,turk7,4,turk7
72,FALSE,11,18,74,2,12,30,80_0_1,p_noise_d,NA,1268,plot_large_p_small_n_30_80_0_1_1.png,turk7,2,turk7
72,FALSE,20,13,58,1,124,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
72,TRUE,1,1,21,1,123,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
72,TRUE,14,14,81,2,2,30,60_1_2,p_noise_d,NA,1310,plot_large_p_small_n_30_60_1_2_1.png,turk7,4,turk7
73,TRUE,9,9,19,2,2,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
73,FALSE,3,1,50,5,2,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
73,FALSE,15,12,44,3,2,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
73,TRUE,10,10,41,2,2,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
73,FALSE,11,13,45,5,2,30,100_0_2,p_noise_d,NA,1301,plot_large_p_small_n_30_100_0_2_1.png,turk7,3,turk7
73,TRUE,6,6,18,1,1,30,10_0_2,p_noise_d,NA,1255,plot_large_p_small_n_30_10_0_2_2.png,turk7,0,turk7
73,FALSE,20,12,44,4,14,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
73,TRUE,5,5,44,2,2,30,60_0_1,p_noise_d,NA,1266,plot_large_p_small_n_30_60_0_1_2.png,turk7,2,turk7
73,FALSE,5,14,25,5,2,30,60_1_2,p_noise_d,NA,1311,plot_large_p_small_n_30_60_1_2_2.png,turk7,4,turk7
73,FALSE,7,8,37,5,2,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
74,FALSE,9,8,17,4,2,30,40_1_1,p_noise_d,NA,1279,plot_large_p_small_n_30_40_1_1_3.png,turk7,4,turk7
74,TRUE,9,9,165,4,1,30,20_0_2,p_noise_d,NA,1289,plot_large_p_small_n_30_20_0_2_1.png,turk7,1,turk7
74,FALSE,14,5,30,3,2,30,20_1_1,p_noise_d,NA,1274,plot_large_p_small_n_30_20_1_1_1.png,turk7,4,turk7
74,FALSE,3,1,20,4,2,30,100_1_1,p_noise_d,NA,1288,plot_large_p_small_n_30_100_1_1_3.png,turk7,4,turk7
74,TRUE,6,6,15,5,2,30,10_0_1,p_noise_d,NA,1250,plot_large_p_small_n_30_10_0_1_2.png,turk7,0,turk7
74,FALSE,20,15,35,4,12,30,80_0_1,p_noise_d,NA,1269,plot_large_p_small_n_30_80_0_1_2.png,turk7,2,turk7
74,FALSE,17,12,31,3,14,30,60_0_2,p_noise_d,NA,1296,plot_large_p_small_n_30_60_0_2_2.png,turk7,3,turk7
74,FALSE,15,9,63,4,1,50,40_1_2,p_noise_d,NA,1324,plot_wasp_30_40_1_2_3.png,turk7,5,turk7
74,FALSE,9,10,40,4,2,30,40_0_1,p_noise_d,NA,1262,plot_large_p_small_n_30_40_0_1_1.png,turk7,2,turk7
74,FALSE,9,20,46,4,4,30,100_0_2,p_noise_d,NA,1303,plot_large_p_small_n_30_100_0_2_3.png,turk7,3,turk7
75,FALSE,16,12,13,2,1,30,80_0_2,p_noise_d,NA,1299,plot_large_p_small_n_30_80_0_2_2.png,turk7,3,turk7
75,FALSE,5,15,11,2,1,30,100_0_1,p_noise_d,NA,1273,plot_large_p_small_n_30_100_0_1_3.png,turk7,2,turk7
75,FALSE,3,9,12,2,1,50,40_1_2,p_noise_d,NA,1323,plot_wasp_30_40_1_2_2.png,turk7,5,turk7
75,FALSE,19,5,70,2,1,30,80_0_1,p_noise_d,NA,1270,plot_large_p_small_n_30_80_0_1_3.png,turk7,2,turk7
75,TRUE,12,12,14,2,1,30,10_0_1,p_noise_d,NA,1252,plot_large_p_small_n_30_10_0_1_4.png,turk7,0,turk7
75,FALSE,9,19,20,2,1,30,80_0_2,p_noise_d,NA,1298,plot_large_p_small_n_30_80_0_2_1.png,turk7,3,turk7
75,TRUE,1,1,13,2,1,30,20_0_2,p_noise_d,NA,1291,plot_large_p_small_n_30_20_0_2_3.png,turk7,1,turk7
75,FALSE,7,13,20,2,1,30,40_1_1,p_noise_d,NA,1278,plot_large_p_small_n_30_40_1_1_2.png,turk7,4,turk7
75,FALSE,7,3,35,2,1,30,80_1_2,p_noise_d,NA,1314,plot_large_p_small_n_30_80_1_2_2.png,turk7,4,turk7
75,FALSE,18,12,31,2,1,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
75,FALSE,9,12,37,2,2,30,40_1_1,p_noise_d,NA,1277,plot_large_p_small_n_30_40_1_1_1.png,turk7,4,turk7
75,TRUE,10,10,14,2,1,30,10_0_1,p_noise_d,NA,1249,plot_large_p_small_n_30_10_0_1_1.png,turk7,0,turk7
76,TRUE,17,17,24,3,1,30,40_0_2,p_noise_d,NA,1294,plot_large_p_small_n_30_40_0_2_3.png,turk7,3,turk7
76,TRUE,2,2,22,5,1,30,10_0_2,p_noise_d,NA,1258,plot_large_p_small_n_30_10_0_2_5.png,turk7,0,turk7
76,FALSE,4,11,21,3,1,30,60_1_2,p_noise_d,NA,1312,plot_large_p_small_n_30_60_1_2_3.png,turk7,4,turk7
76,FALSE,7,8,24,3,1,50,40_0_2,p_noise_d,NA,1319,plot_wasp_30_40_0_2_1.png,turk7,5,turk7
76,FALSE,6,20,25,3,1,30,80_0_2,p_noise_d,NA,1300,plot_large_p_small_n_30_80_0_2_3.png,turk7,3,turk7
