id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,p_value,pic_id,pic_name,experiment,difficulty,description,beta,sigma,replica
303,FALSE,6,15,29,1,2,100,0.469,212,plot_turk2_100_25_5_4.png,turk2,4,Turk2,0.25,5,4
303,TRUE,19,19,15,1,2,100,4.00E-04,217,plot_turk2_100_350_12_5.png,turk2,2,Turk2,-3.5,12,5
303,TRUE,1,1,20,1,2,100,0,221,plot_turk2_100_600_12_4.png,turk2,0,Turk2,-6,12,4
303,TRUE,17,17,15,1,2,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
303,TRUE,5,5,43,1,2,100,0.0013,216,plot_turk2_100_350_12_4.png,turk2,2,Turk2,-3.5,12,4
303,TRUE,10,10,14,1,2,300,1.00E-04,218,plot_turk2_300_230_12_4.png,turk2,1,Turk2,-2.3,12,4
303,TRUE,19,19,15,1,2,300,0,219,plot_turk2_300_230_12_5.png,turk2,1,Turk2,2.3,12,5
303,FALSE,3,6,24,1,2,100,7.00E-04,213,plot_turk2_100_125_5_4.png,turk2,2,Turk2,1.25,5,4
303,FALSE,17,5,23,1,2,300,0.0317,206,plot_turk2_300_230_12_1.png,turk2,1,Turk2,2.3,12,1
303,FALSE,18,17,53,1,2,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
303,TRUE,17,17,15,1,2,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
303,FALSE,20,1,12,1,2,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
303,FALSE,17,9,13,1,2,100,0.1034,159,plot_turk2_100_125_5_2.png,turk2,2,Turk2,1.25,5,2
303,TRUE,17,17,13,1,2,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
303,TRUE,18,18,26,1,2,100,0.0452,215,plot_turk2_100_150_12_4.png,turk2,3,Turk2,-1.5,12,4
303,TRUE,17,17,21,1,2,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
304,TRUE,10,10,41,3,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
304,TRUE,17,17,59,4,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
304,FALSE,18,13,63,2,1,100,0.8014,169,plot_turk2_100_50_12_3.png,turk2,4,Turk2,-0.5,12,3
304,FALSE,18,5,83,2,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
304,FALSE,1,8,26,3,1,100,0.1235,156,plot_turk2_100_75_5_2.png,turk2,3,Turk2,0.75,5,2
304,TRUE,6,6,65,4,1,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
304,FALSE,11,18,55,3,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
304,TRUE,11,11,42,3,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
304,TRUE,9,9,46,3,1,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
304,TRUE,20,20,30,2,1,300,0,211,plot_turk2_300_350_12_3.png,turk2,0,Turk2,-3.5,12,3
304,TRUE,13,13,47,4,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
305,FALSE,3,17,83,3,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
305,FALSE,1,18,13,3,3,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
305,FALSE,3,15,38,3,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
306,TRUE,9,9,24,4,1,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
306,FALSE,12,3,65,2,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
306,FALSE,18,14,27,5,1,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
306,FALSE,1,8,22,4,1,100,0.1235,156,plot_turk2_100_75_5_2.png,turk2,3,Turk2,0.75,5,2
306,TRUE,6,6,60,3,1,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
306,TRUE,19,19,43,4,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
306,FALSE,9,1,19,2,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
306,TRUE,3,3,9,4,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
306,FALSE,18,13,24,3,1,100,0.7565,153,plot_turk2_100_25_5_2.png,turk2,4,Turk2,-0.25,5,2
306,TRUE,18,18,27,5,1,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
307,FALSE,7,1,24,3,1,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
307,TRUE,2,2,14,4,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
307,TRUE,19,19,14,2,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
307,TRUE,7,7,13,2,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
307,FALSE,2,8,29,3,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
307,TRUE,3,3,12,2,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
307,FALSE,18,13,39,3,1,100,0.8014,169,plot_turk2_100_50_12_3.png,turk2,4,Turk2,-0.5,12,3
307,FALSE,1,14,12,3,1,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
307,TRUE,10,10,13,2,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
307,TRUE,19,19,52,3,2,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
308,TRUE,13,13,12,2,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
308,TRUE,19,19,17,1,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
308,TRUE,10,10,11,2,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
308,FALSE,6,14,11,2,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
308,FALSE,5,6,10,2,1,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
308,TRUE,10,10,14,2,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
308,FALSE,14,15,14,2,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
308,TRUE,19,19,10,2,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
308,FALSE,14,11,29,2,1,300,0.108,201,plot_turk2_300_80_12_2.png,turk2,3,Turk2,0.8,12,2
308,FALSE,12,13,23,2,2,100,0.8014,169,plot_turk2_100_50_12_3.png,turk2,4,Turk2,-0.5,12,3
308,TRUE,2,2,10,1,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
308,TRUE,20,20,20,2,1,300,0,211,plot_turk2_300_350_12_3.png,turk2,0,Turk2,-3.5,12,3
309,FALSE,14,3,57,1,1,100,0.6879,167,plot_turk2_100_50_12_1.png,turk2,4,Turk2,-0.5,12,1
309,FALSE,6,14,41,2,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
309,TRUE,16,16,32,1,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
309,TRUE,2,2,29,1,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
309,FALSE,12,10,34,2,1,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
309,FALSE,16,5,38,1,1,300,0.0317,206,plot_turk2_300_230_12_1.png,turk2,1,Turk2,2.3,12,1
309,TRUE,19,19,87,1,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
309,TRUE,13,13,23,1,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
309,TRUE,11,11,26,1,1,300,1.00E-04,204,plot_turk2_300_175_12_2.png,turk2,2,Turk2,1.75,12,2
309,TRUE,11,11,27,1,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
310,TRUE,17,17,15,4,1,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
310,FALSE,17,15,7,4,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
310,TRUE,3,3,8,4,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
310,FALSE,10,6,25,4,1,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
310,TRUE,3,3,8,4,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
310,TRUE,17,17,54,4,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
310,TRUE,19,19,8,4,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
310,FALSE,2,11,12,4,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
310,TRUE,10,10,8,4,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
310,FALSE,20,15,13,4,1,100,0.903,157,plot_turk2_100_75_5_3.png,turk2,3,Turk2,-0.75,5,3
310,TRUE,7,7,9,4,1,100,0.0036,152,plot_turk2_100_25_5_1.png,turk2,4,Turk2,-0.25,5,1
311,FALSE,5,9,38,4,1,100,0.1034,159,plot_turk2_100_125_5_2.png,turk2,2,Turk2,1.25,5,2
311,TRUE,9,9,25,2,1,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
311,TRUE,19,19,16,1,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
311,TRUE,10,10,34,4,1,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
311,TRUE,19,19,41,2,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
311,TRUE,18,18,45,1,1,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
311,TRUE,3,3,25,2,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
311,FALSE,12,10,33,3,1,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
311,FALSE,19,5,18,3,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
311,TRUE,13,13,32,2,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
312,TRUE,10,10,39,5,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
312,FALSE,12,6,17,5,1,300,0.2873,197,plot_turk2_300_0_12_1.png,turk2,4,Turk2,0,12,1
312,TRUE,20,20,84,5,1,300,0,211,plot_turk2_300_350_12_3.png,turk2,0,Turk2,-3.5,12,3
312,TRUE,18,18,12,5,1,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
312,TRUE,10,10,9,5,1,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
312,FALSE,11,18,14,5,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
312,TRUE,11,11,23,5,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
312,FALSE,1,3,167,5,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
312,TRUE,9,9,9,5,1,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
312,TRUE,13,13,10,5,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
312,TRUE,1,1,9,5,1,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
313,TRUE,1,1,62,1,1,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
313,TRUE,19,19,35,1,13,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
313,TRUE,19,19,13,1,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
313,FALSE,14,15,50,2,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
313,TRUE,7,7,12,1,1,100,0.0036,152,plot_turk2_100_25_5_1.png,turk2,4,Turk2,-0.25,5,1
313,TRUE,3,3,13,1,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
313,FALSE,10,15,26,2,2,100,0.903,157,plot_turk2_100_75_5_3.png,turk2,3,Turk2,-0.75,5,3
313,FALSE,5,9,59,2,2,100,0.1034,159,plot_turk2_100_125_5_2.png,turk2,2,Turk2,1.25,5,2
313,FALSE,18,14,24,3,3,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
313,TRUE,15,15,50,1,12,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
314,TRUE,5,5,16,4,1,100,0.0013,216,plot_turk2_100_350_12_4.png,turk2,2,Turk2,-3.5,12,4
314,TRUE,10,10,39,4,1,300,1.00E-04,218,plot_turk2_300_230_12_4.png,turk2,1,Turk2,-2.3,12,4
314,TRUE,6,6,17,4,1,100,7.00E-04,213,plot_turk2_100_125_5_4.png,turk2,2,Turk2,1.25,5,4
314,FALSE,5,15,18,3,1,100,0.469,212,plot_turk2_100_25_5_4.png,turk2,4,Turk2,0.25,5,4
314,FALSE,1,18,26,2,1,100,0.0452,215,plot_turk2_100_150_12_4.png,turk2,3,Turk2,-1.5,12,4
314,TRUE,1,1,13,4,1,100,0,221,plot_turk2_100_600_12_4.png,turk2,0,Turk2,-6,12,4
314,TRUE,19,19,15,4,1,300,0,219,plot_turk2_300_230_12_5.png,turk2,1,Turk2,2.3,12,5
314,FALSE,16,19,36,4,1,300,0.795,220,plot_turk2_300_80_12_4.png,turk2,3,Turk2,0.8,12,4
314,TRUE,17,17,21,4,1,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
314,TRUE,19,19,18,4,1,100,4.00E-04,217,plot_turk2_100_350_12_5.png,turk2,2,Turk2,-3.5,12,5
315,FALSE,5,6,34,3,1,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
315,TRUE,17,17,14,3,1,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
315,TRUE,19,19,12,4,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
315,TRUE,10,10,13,4,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
315,FALSE,8,11,19,3,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
315,FALSE,17,14,22,3,1,300,0.4015,199,plot_turk2_300_0_12_3.png,turk2,4,Turk2,0,12,3
315,TRUE,11,11,14,3,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
315,TRUE,10,10,23,4,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
315,TRUE,16,16,28,4,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
315,TRUE,4,4,10,5,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
316,FALSE,6,14,28,3,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
316,FALSE,14,3,44,3,1,100,0.6879,167,plot_turk2_100_50_12_1.png,turk2,4,Turk2,-0.5,12,1
316,TRUE,17,17,181,4,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
316,TRUE,2,2,31,4,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
316,TRUE,7,7,15,4,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
316,TRUE,3,3,20,4,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
316,FALSE,2,11,30,3,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
316,FALSE,11,10,51,3,1,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
316,TRUE,19,19,20,4,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
316,TRUE,1,1,26,3,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
317,TRUE,3,3,28,4,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
317,TRUE,3,3,41,4,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
317,TRUE,10,10,25,4,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
317,TRUE,20,20,21,4,1,100,0.0061,176,plot_turk2_100_450_12_1.png,turk2,1,Turk2,-4.5,12,1
317,FALSE,14,3,21,4,1,100,0.6879,167,plot_turk2_100_50_12_1.png,turk2,4,Turk2,-0.5,12,1
317,TRUE,3,3,9,4,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
317,FALSE,2,8,35,4,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
317,TRUE,3,3,15,4,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
317,TRUE,11,11,25,4,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
317,FALSE,12,18,285,4,1,300,0.2255,198,plot_turk2_300_0_12_2.png,turk2,4,Turk2,0,12,2
317,TRUE,3,3,12,4,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
317,TRUE,3,3,778,4,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
317,TRUE,17,17,13,4,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
317,TRUE,19,19,44,4,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
317,TRUE,6,6,20,4,1,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
317,TRUE,1,1,23,4,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
317,TRUE,3,3,40,4,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
317,TRUE,16,16,21,4,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
318,TRUE,7,7,13,4,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
318,FALSE,9,3,24,2,1,300,0.1912,182,plot_turk2_300_10_5_1.png,turk2,4,Turk2,0.1,5,1
318,TRUE,13,13,11,4,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
318,FALSE,17,7,27,2,1,300,0.0017,207,plot_turk2_300_230_12_2.png,turk2,1,Turk2,2.3,12,2
318,FALSE,2,11,27,3,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
318,TRUE,19,19,41,4,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
318,TRUE,4,4,14,4,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
318,TRUE,6,6,15,3,1,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
318,TRUE,11,11,12,3,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
318,TRUE,16,16,12,3,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
319,FALSE,10,6,114,4,12,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
319,TRUE,3,3,18,5,12,100,6.00E-04,161,plot_turk2_100_175_5_1.png,turk2,1,Turk2,-1.75,5,1
319,TRUE,18,18,31,5,12,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
319,TRUE,13,13,24,5,12,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
319,TRUE,1,1,14,5,12,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
319,TRUE,11,11,37,5,12,300,1.00E-04,204,plot_turk2_300_175_12_2.png,turk2,2,Turk2,1.75,12,2
319,FALSE,2,5,145,4,12,300,0.0317,206,plot_turk2_300_230_12_1.png,turk2,1,Turk2,2.3,12,1
319,FALSE,14,11,49,5,12,300,0.108,201,plot_turk2_300_80_12_2.png,turk2,3,Turk2,0.8,12,2
319,FALSE,12,6,90,5,12,300,0.2873,197,plot_turk2_300_0_12_1.png,turk2,4,Turk2,0,12,1
319,TRUE,16,16,68,5,12,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
320,TRUE,19,19,25,5,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
320,TRUE,3,3,29,5,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
320,FALSE,14,15,64,4,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
320,FALSE,8,3,116,4,1,100,0.6879,167,plot_turk2_100_50_12_1.png,turk2,4,Turk2,-0.5,12,1
320,FALSE,6,14,39,5,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
321,TRUE,17,17,21,5,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
322,TRUE,16,16,43,5,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
322,FALSE,7,3,25,2,2,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
322,TRUE,10,10,20,5,1,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
322,FALSE,2,11,14,3,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
322,TRUE,19,19,16,5,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
322,TRUE,4,4,15,1,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
322,FALSE,15,17,38,5,1,300,0.0839,202,plot_turk2_300_80_12_3.png,turk2,3,Turk2,-0.8,12,3
322,FALSE,13,6,43,5,3,300,0.2873,197,plot_turk2_300_0_12_1.png,turk2,4,Turk2,0,12,1
322,TRUE,10,10,11,5,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
322,FALSE,17,10,10,2,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
323,TRUE,9,9,50,5,2,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
323,TRUE,7,7,26,5,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
323,FALSE,11,15,64,2,1,300,0.352,187,plot_turk2_300_40_5_3.png,turk2,3,Turk2,0.4,5,3
323,FALSE,11,18,74,3,4,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
323,TRUE,1,1,51,5,3,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
323,TRUE,17,17,104,5,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
323,TRUE,3,3,30,5,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
323,FALSE,11,5,42,5,2,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
323,TRUE,19,19,33,5,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
323,FALSE,3,8,34,5,1,100,0.1235,156,plot_turk2_100_75_5_2.png,turk2,3,Turk2,0.75,5,2
324,FALSE,16,19,19,1,1,300,0.795,220,plot_turk2_300_80_12_4.png,turk2,3,Turk2,0.8,12,4
324,TRUE,5,5,14,1,1,100,0.0013,216,plot_turk2_100_350_12_4.png,turk2,2,Turk2,-3.5,12,4
324,TRUE,19,19,21,1,1,100,4.00E-04,217,plot_turk2_100_350_12_5.png,turk2,2,Turk2,-3.5,12,5
324,TRUE,17,17,56,1,1,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
324,TRUE,10,10,16,1,1,300,1.00E-04,218,plot_turk2_300_230_12_4.png,turk2,1,Turk2,-2.3,12,4
324,TRUE,19,19,19,1,1,300,0,219,plot_turk2_300_230_12_5.png,turk2,1,Turk2,2.3,12,5
324,TRUE,6,6,24,1,1,100,7.00E-04,213,plot_turk2_100_125_5_4.png,turk2,2,Turk2,1.25,5,4
324,TRUE,1,1,14,1,1,100,0,221,plot_turk2_100_600_12_4.png,turk2,0,Turk2,-6,12,4
324,FALSE,1,18,55,1,1,100,0.0452,215,plot_turk2_100_150_12_4.png,turk2,3,Turk2,-1.5,12,4
324,FALSE,5,15,14,1,1,100,0.469,212,plot_turk2_100_25_5_4.png,turk2,4,Turk2,0.25,5,4
325,FALSE,8,11,21,5,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
325,TRUE,19,19,12,5,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
325,TRUE,3,3,13,5,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
325,TRUE,17,17,16,5,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
325,TRUE,10,10,10,5,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
325,FALSE,14,15,16,5,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
325,TRUE,7,7,10,5,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
325,TRUE,4,4,10,5,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
